mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,21,therapist,00:03:24,"Okay. The other things that need to be worked on over time certainly would be changing your eating habits, you know, to eat- eat healthier, uh, not necessarily less, but healthier. And the other thing would be getting, um, some more physical activity. And by the way, that doesn't mean going to a gym. That means things like more walking, maybe using stairs instead of an elevator or an escalator, stuff like that. Uh.",4,True,advice,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,21,therapist,00:03:24,"Okay. The other things that need to be worked on over time certainly would be changing your eating habits, you know, to eat- eat healthier, uh, not necessarily less, but healthier. And the other thing would be getting, um, some more physical activity. And by the way, that doesn't mean going to a gym. That means things like more walking, maybe using stairs instead of an elevator or an escalator, stuff like that. Uh.",5,True,advice,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,21,therapist,00:03:24,"Okay. The other things that need to be worked on over time certainly would be changing your eating habits, you know, to eat- eat healthier, uh, not necessarily less, but healthier. And the other thing would be getting, um, some more physical activity. And by the way, that doesn't mean going to a gym. That means things like more walking, maybe using stairs instead of an elevator or an escalator, stuff like that. Uh.",6,True,advice,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,21,therapist,00:03:24,"Okay. The other things that need to be worked on over time certainly would be changing your eating habits, you know, to eat- eat healthier, uh, not necessarily less, but healthier. And the other thing would be getting, um, some more physical activity. And by the way, that doesn't mean going to a gym. That means things like more walking, maybe using stairs instead of an elevator or an escalator, stuff like that. Uh.",7,True,information,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,21,therapist,00:03:24,"Okay. The other things that need to be worked on over time certainly would be changing your eating habits, you know, to eat- eat healthier, uh, not necessarily less, but healthier. And the other thing would be getting, um, some more physical activity. And by the way, that doesn't mean going to a gym. That means things like more walking, maybe using stairs instead of an elevator or an escalator, stuff like that. Uh.",8,True,options,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,21,therapist,00:03:24,"Okay. The other things that need to be worked on over time certainly would be changing your eating habits, you know, to eat- eat healthier, uh, not necessarily less, but healthier. And the other thing would be getting, um, some more physical activity. And by the way, that doesn't mean going to a gym. That means things like more walking, maybe using stairs instead of an elevator or an escalator, stuff like that. Uh.",9,True,advice,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,22,client,00:03:49,"Well, she also mentioned monitoring my blood sugar and all this. And that just seemed like a lot of mumbo jambo to me.",0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,22,client,00:03:49,"Well, she also mentioned monitoring my blood sugar and all this. And that just seemed like a lot of mumbo jambo to me.",1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,sustain
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,22,client,00:03:49,"Well, she also mentioned monitoring my blood sugar and all this. And that just seemed like a lot of mumbo jambo to me.",2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,sustain
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,22,client,00:03:49,"Well, she also mentioned monitoring my blood sugar and all this. And that just seemed like a lot of mumbo jambo to me.",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,22,client,00:03:49,"Well, she also mentioned monitoring my blood sugar and all this. And that just seemed like a lot of mumbo jambo to me.",4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,sustain
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,22,client,00:03:49,"Well, she also mentioned monitoring my blood sugar and all this. And that just seemed like a lot of mumbo jambo to me.",5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,sustain
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,22,client,00:03:49,"Well, she also mentioned monitoring my blood sugar and all this. And that just seemed like a lot of mumbo jambo to me.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,sustain
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,22,client,00:03:49,"Well, she also mentioned monitoring my blood sugar and all this. And that just seemed like a lot of mumbo jambo to me.",7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,22,client,00:03:49,"Well, she also mentioned monitoring my blood sugar and all this. And that just seemed like a lot of mumbo jambo to me.",8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,22,client,00:03:49,"Well, she also mentioned monitoring my blood sugar and all this. And that just seemed like a lot of mumbo jambo to me.",9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,23,therapist,00:03:58,Yeah. And that really is to give you feedback about how those other things are doing so that it keeps you on task.,0,True,information,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,23,therapist,00:03:58,Yeah. And that really is to give you feedback about how those other things are doing so that it keeps you on task.,1,True,information,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,23,therapist,00:03:58,Yeah. And that really is to give you feedback about how those other things are doing so that it keeps you on task.,2,True,information,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,23,therapist,00:03:58,Yeah. And that really is to give you feedback about how those other things are doing so that it keeps you on task.,3,False,n/a,False,n/a,False,n/a,other,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,23,therapist,00:03:58,Yeah. And that really is to give you feedback about how those other things are doing so that it keeps you on task.,4,True,information,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,23,therapist,00:03:58,Yeah. And that really is to give you feedback about how those other things are doing so that it keeps you on task.,5,True,information,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,23,therapist,00:03:58,Yeah. And that really is to give you feedback about how those other things are doing so that it keeps you on task.,6,True,information,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,23,therapist,00:03:58,Yeah. And that really is to give you feedback about how those other things are doing so that it keeps you on task.,7,True,information,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,23,therapist,00:03:58,Yeah. And that really is to give you feedback about how those other things are doing so that it keeps you on task.,8,True,information,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,23,therapist,00:03:58,Yeah. And that really is to give you feedback about how those other things are doing so that it keeps you on task.,9,True,information,False,n/a,False,n/a,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,24,client,00:04:04,"Oh, okay.",0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,24,client,00:04:04,"Oh, okay.",1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,24,client,00:04:04,"Oh, okay.",2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,24,client,00:04:04,"Oh, okay.",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,24,client,00:04:04,"Oh, okay.",4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,24,client,00:04:04,"Oh, okay.",5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,24,client,00:04:04,"Oh, okay.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,24,client,00:04:04,"Oh, okay.",7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,24,client,00:04:04,"Oh, okay.",8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,24,client,00:04:04,"Oh, okay.",9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,25,therapist,00:04:05,"So it helps you know that when you're taking your medicine, when you're changing your eating habits, that it's really having an impact on your blood sugar 'cause getting your blood sugar down is going to keep you from having all of those other problems. How does all this-- where does this leave you now right now in terms of how you're feeling?",0,True,information,False,n/a,True,open,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,25,therapist,00:04:05,"So it helps you know that when you're taking your medicine, when you're changing your eating habits, that it's really having an impact on your blood sugar 'cause getting your blood sugar down is going to keep you from having all of those other problems. How does all this-- where does this leave you now right now in terms of how you're feeling?",1,True,advice,False,n/a,True,open,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,25,therapist,00:04:05,"So it helps you know that when you're taking your medicine, when you're changing your eating habits, that it's really having an impact on your blood sugar 'cause getting your blood sugar down is going to keep you from having all of those other problems. How does all this-- where does this leave you now right now in terms of how you're feeling?",2,True,information,False,n/a,True,open,therapist_input,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,25,therapist,00:04:05,"So it helps you know that when you're taking your medicine, when you're changing your eating habits, that it's really having an impact on your blood sugar 'cause getting your blood sugar down is going to keep you from having all of those other problems. How does all this-- where does this leave you now right now in terms of how you're feeling?",3,False,n/a,True,simple,True,open,reflection,n/a
high,66,ComMIt Diabetes Dialogue with MI,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,diabetes management,25,therapist,00:04:05,"So it helps you know that when you're taking your medicine, when you're changing your eating habits, that it's really having an impact on your blood sugar 'cause getting your blood sugar down is going to keep you from having all of those other problems. How does all this-- where does this leave you now right now in terms of how you're feeling?",4,True,information,False,n/a,True,open,question,n/a
